0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
4,18,24,22,22,20,22,24,18,20,26,24,6,20,4,26,28
48,28,28,26,6,22,30,30,18,18,22,6,22,20,4,26,28
48,30,30,28,10,22,30,4,16,20,22,6,22,20,4,26,28
24,22,6,26,28,30,26,24,26,20,26,22,28,24,4,26,28
42,26,4,30,28,24,24,8,16,16,26,4,28,26,4,26,28
24,22,6,24,30,28,26,4,24,18,26,24,28,28,4,26,28
46,18,22,20,22,20,26,24,16,22,26,24,30,16,6,26,28
8,16,26,20,22,20,26,28,18,22,22,26,4,18,6,26,28
46,22,24,24,24,24,26,24,16,22,28,26,30,18,6,26,28
38,22,4,26,26,24,24,26,26,26,26,24,28,20,6,26,28
48,18,24,22,30,28,30,26,20,2,24,26,30,20,6,26,28
48,18,22,22,28,26,28,26,20,16,24,28,30,20,6,26,28
48,20,24,24,28,28,30,28,20,16,24,28,30,20,6,26,28
8,20,30,24,26,26,26,28,18,24,22,26,4,22,6,26,28
4,22,24,24,22,22,22,24,18,24,26,26,6,22,6,26,28
12,18,22,22,22,20,26,4,22,16,26,26,28,24,6,26,28
12,18,22,22,20,22,26,28,22,16,26,26,28,24,6,26,28
12,22,26,24,24,26,26,30,22,16,26,26,28,24,6,26,28
12,22,28,24,26,26,26,30,22,16,26,26,28,24,6,26,28
12,24,28,28,26,28,26,4,24,16,26,26,28,24,6,26,28
12,24,28,28,26,28,26,4,24,16,26,26,28,24,6,26,28
12,24,24,28,24,26,26,4,22,18,26,26,28,24,6,26,28
12,22,24,26,22,26,26,28,24,18,26,26,28,24,6,26,28
12,20,22,24,20,22,26,28,22,18,26,26,28,26,6,26,28
42,24,4,28,28,24,28,8,18,16,24,4,30,26,6,26,28
12,24,28,28,26,28,26,28,22,18,26,26,30,26,6,26,28
12,22,26,26,24,24,28,4,22,18,24,26,4,28,6,26,28
30,20,26,24,30,26,24,28,22,16,28,26,24,30,8,26,28
34,24,4,28,28,24,26,30,22,26,22,20,30,20,20,26,28
46,20,26,22,24,22,26,28,16,22,26,24,26,18,22,26,28
50,24,30,30,26,24,28,24,16,30,6,22,30,18,22,26,28
2,22,4,22,22,22,26,28,18,22,30,24,26,24,22,26,28
2,26,30,24,20,22,30,26,18,22,30,20,26,26,22,26,28
46,20,26,22,24,24,30,28,16,22,28,22,24,16,24,26,28
50,20,26,24,4,24,4,22,20,20,28,18,26,16,24,26,28
46,18,24,22,22,20,22,28,16,22,28,24,30,18,24,26,28
22,28,10,28,28,22,26,20,18,22,6,24,8,20,24,26,28
34,20,24,24,20,22,28,28,26,18,28,20,26,20,24,26,28
34,20,28,24,24,24,28,24,26,18,26,22,26,20,24,26,28
34,18,24,20,20,20,28,24,26,18,28,24,26,20,24,26,28
32,22,28,26,24,24,28,22,26,20,24,26,26,20,24,26,28
32,26,4,30,28,28,28,22,28,20,24,26,28,20,24,26,28
20,18,22,22,20,20,24,26,18,18,24,20,30,20,24,26,28
34,20,24,24,24,24,24,28,20,18,24,22,30,26,24,26,28
8,24,6,20,24,16,26,28,22,26,28,20,8,2,26,26,28
50,18,28,20,24,20,30,24,22,30,26,22,24,2,26,26,28
50,20,28,20,24,20,30,26,22,30,26,22,24,2,26,26,28
50,20,28,22,24,22,30,24,22,30,26,22,26,2,26,26,28
50,20,30,22,26,22,28,26,22,30,26,22,26,2,26,26,28
50,18,4,20,28,22,28,26,22,30,26,22,26,2,26,26,28
50,22,4,24,28,24,30,24,22,30,28,22,26,2,26,26,28
50,22,4,26,28,22,28,24,16,30,6,22,4,16,26,26,28
50,22,26,26,30,24,4,22,20,20,28,16,24,16,26,26,28
50,24,28,28,4,26,6,22,20,22,28,16,24,16,26,26,28
10,4,10,28,28,20,28,28,20,26,10,20,24,16,26,26,28
50,18,30,20,26,20,28,24,22,30,26,24,24,16,26,26,28
46,18,22,20,20,20,22,28,16,20,28,26,30,16,26,26,28
50,28,8,28,24,22,28,22,16,28,8,24,4,18,26,26,28
12,18,26,22,22,22,26,30,24,18,24,24,4,18,26,26,28
46,18,28,22,24,20,26,26,18,28,24,26,4,18,26,26,28
22,28,10,28,26,22,28,20,18,22,6,24,6,18,26,26,28
22,24,8,22,26,20,22,24,18,24,8,28,8,18,26,26,28
2,22,28,26,24,24,26,30,22,24,4,24,22,18,26,26,28
18,18,30,20,26,20,4,24,16,22,30,20,24,18,26,26,28
46,22,24,24,24,24,26,28,16,22,26,24,28,18,26,26,28
22,28,14,28,30,22,26,20,18,20,8,26,6,20,26,26,28
34,22,26,24,22,22,28,26,24,18,28,22,24,20,26,26,28
34,18,24,20,20,20,28,28,26,16,26,20,26,20,26,26,28
34,18,24,20,20,20,28,26,26,18,28,22,26,20,26,26,28
10,4,14,30,28,24,30,26,16,26,4,24,28,20,26,26,28
32,22,4,26,28,26,28,22,28,18,24,26,28,20,26,26,28
8,20,24,24,20,22,26,30,24,18,24,24,30,20,26,26,28
34,22,28,26,24,26,28,28,26,18,26,20,24,22,26,26,28
2,24,6,28,28,28,26,28,24,20,26,22,24,22,26,26,28
10,28,14,26,28,24,28,26,18,22,4,22,26,22,26,26,28
46,20,28,26,24,24,28,26,16,24,26,24,26,22,26,26,28
2,26,6,26,24,22,30,26,18,22,4,22,26,24,26,26,28
8,18,24,20,20,16,20,28,24,4,26,22,10,0,28,26,28
8,18,24,18,20,16,18,28,24,4,26,22,12,0,28,26,28
8,18,26,18,22,16,18,28,24,6,26,22,12,0,28,26,28
8,18,18,18,22,16,18,30,24,6,26,22,12,0,28,26,28
8,16,24,18,20,16,18,24,24,4,26,24,12,0,28,26,28
8,16,18,18,22,16,18,26,24,4,26,24,12,0,28,26,28
8,16,26,18,22,16,18,26,24,4,26,24,12,0,28,26,28
8,18,26,18,22,16,18,26,24,4,26,24,12,0,28,26,28
8,18,20,18,24,16,18,26,24,4,26,24,12,0,28,26,28
8,18,20,18,24,16,18,26,24,4,26,24,12,0,28,26,28
8,18,28,18,24,16,18,26,24,4,26,24,12,0,28,26,28
8,18,28,18,24,16,18,26,24,4,26,24,12,0,28,26,28
8,18,28,18,24,16,18,26,24,4,26,24,12,0,28,26,28
8,18,28,18,24,16,18,26,24,4,26,24,12,0,28,26,28
8,18,24,18,20,16,18,28,24,4,26,24,12,0,28,26,28
8,16,18,18,22,16,18,28,24,4,26,24,12,0,28,26,28
8,18,26,18,22,16,18,28,24,4,26,24,12,0,28,26,28
8,18,26,18,22,16,18,28,24,4,26,24,12,0,28,26,28
8,18,26,18,22,16,18,26,24,30,26,24,12,0,28,26,28
8,18,28,18,24,16,18,26,24,30,26,24,12,0,28,26,28
8,18,18,18,20,16,18,28,24,30,26,24,12,0,28,26,28
8,16,24,16,20,16,18,24,24,4,26,26,12,0,28,26,28
8,16,18,18,22,16,18,24,24,4,26,26,12,0,28,26,28
8,18,26,18,22,16,18,24,24,4,26,26,12,0,28,26,28
8,18,30,18,24,16,18,24,24,4,26,26,12,0,28,26,28
8,16,18,18,22,16,18,26,24,4,26,24,14,0,28,26,28
7,18,20,18,24,16,18,28,24,4,26,24,14,0,28,26,28
36,2,2,16,16,0,28,26,20,26,20,24,26,0,28,26,28
36,2,0,2,0,0,28,26,18,24,22,24,26,0,28,26,28
36,2,0,2,0,0,28,26,18,24,22,24,26,0,28,26,28
36,2,0,2,0,0,28,26,20,24,22,24,26,0,28,26,28
36,2,0,2,2,0,28,26,20,24,22,24,26,0,28,26,28
36,2,0,2,2,0,28,26,20,24,22,24,26,0,28,26,28
36,2,0,16,2,0,28,26,20,24,22,24,26,0,28,26,28
36,2,0,16,2,2,28,26,20,24,22,24,26,0,28,26,28
36,2,0,16,0,0,28,28,20,24,22,24,26,0,28,26,28
36,2,2,16,2,0,28,26,20,26,22,24,26,0,28,26,28
36,2,0,16,2,2,28,26,20,26,22,24,26,0,28,26,28
36,2,0,16,2,2,28,26,20,26,22,24,26,0,28,26,28
36,2,0,16,2,2,28,26,20,26,22,24,26,0,28,26,28
36,2,0,16,2,0,28,28,20,26,22,24,26,0,28,26,28
36,2,2,16,16,0,28,28,20,26,22,24,26,0,28,26,28
36,16,0,16,2,2,28,28,20,26,22,24,26,0,28,26,28
36,2,0,2,0,0,26,26,18,22,22,24,28,0,28,26,28
36,2,0,2,0,0,28,26,20,24,22,24,28,0,28,26,28
36,2,0,2,2,0,28,26,20,24,22,24,28,0,28,26,28
36,16,0,16,2,2,28,26,20,24,22,24,28,0,28,26,28
36,2,0,16,2,0,28,26,20,26,22,24,28,0,28,26,28
50,16,0,16,2,2,26,26,18,6,28,24,28,0,28,26,28
50,16,0,16,2,2,26,26,18,6,28,24,28,0,28,26,28
50,16,26,18,22,16,26,26,18,6,28,24,28,0,28,26,28
50,18,26,20,22,18,26,26,18,6,28,24,28,0,28,26,28
50,16,28,18,24,18,26,28,18,6,28,24,28,0,28,26,28
50,16,2,16,16,2,26,26,18,7,28,24,28,0,28,26,28
50,16,2,16,16,2,26,26,18,8,28,24,28,0,28,26,28
50,16,2,16,16,2,26,26,18,8,28,24,28,0,28,26,28
50,16,24,18,20,16,26,26,18,8,28,24,28,0,28,26,28
50,16,26,18,22,16,26,26,18,8,28,24,28,0,28,26,28
50,18,26,20,22,16,26,26,18,8,28,24,28,0,28,26,28
50,18,24,20,20,18,26,26,18,8,28,24,28,0,28,26,28
50,18,26,20,22,18,26,26,18,8,28,24,28,0,28,26,28
50,16,2,16,16,2,26,26,18,6,30,24,28,0,28,26,28
50,18,26,20,22,18,26,26,18,6,30,24,28,0,28,26,28
50,18,4,20,26,18,26,28,18,6,30,24,28,0,28,26,28
50,18,4,20,26,18,26,28,18,6,30,24,28,0,28,26,28
50,18,30,20,24,18,26,26,18,8,30,24,28,0,28,26,28
50,16,18,18,20,2,26,26,18,9,30,24,28,0,28,26,28
50,16,24,18,20,2,26,26,18,10,30,24,28,0,28,26,28
8,22,30,20,20,16,26,28,20,26,4,22,6,2,28,26,28
2,16,0,16,2,2,26,28,26,22,26,22,26,2,28,26,28
2,16,2,16,2,2,26,26,26,22,24,24,26,2,28,26,28
2,16,2,16,2,16,26,26,26,22,24,24,26,2,28,26,28
50,2,18,16,16,2,28,26,22,28,24,24,26,2,28,26,28
50,2,2,16,18,2,28,26,22,28,24,24,26,2,28,26,28
50,16,20,16,18,16,28,26,22,30,24,24,26,2,28,26,28
50,16,20,18,18,16,28,26,22,30,24,24,26,2,28,26,28
50,22,4,24,28,24,28,26,22,4,26,24,26,2,28,26,28
2,16,0,16,2,2,26,26,26,22,26,24,26,2,28,26,28
2,16,0,16,2,2,26,26,26,22,26,24,26,2,28,26,28
2,16,0,16,2,2,26,28,26,22,26,24,26,2,28,26,28
2,16,0,16,2,2,26,28,26,22,26,24,26,2,28,26,28
50,16,24,18,20,18,28,26,22,30,26,26,26,2,28,26,28
50,22,4,26,28,20,26,26,18,6,6,24,28,2,28,26,28
50,18,16,20,20,16,26,26,22,4,24,24,28,2,28,26,28
50,2,18,16,16,2,26,26,22,28,24,24,28,2,28,26,28
50,2,18,16,16,2,26,26,22,28,24,24,28,2,28,26,28
50,2,18,16,16,2,26,26,22,28,24,24,28,2,28,26,28
50,16,2,18,16,2,26,26,22,30,24,24,28,2,28,26,28
50,16,2,18,16,16,26,26,22,30,24,24,28,2,28,26,28
50,16,2,18,16,16,26,26,22,30,24,24,28,2,28,26,28
50,16,18,18,16,16,26,26,22,30,24,24,28,2,28,26,28
50,16,2,18,18,16,26,26,22,30,24,24,28,2,28,26,28
50,16,16,18,18,16,26,26,22,30,24,24,28,2,28,26,28
50,16,16,18,18,16,26,26,22,30,24,24,28,2,28,26,28
50,16,16,18,18,16,26,26,22,30,24,24,28,2,28,26,28
50,18,16,20,18,16,26,26,22,30,24,24,28,2,28,26,28
50,16,22,18,20,16,26,26,22,30,24,24,28,2,28,26,28
50,18,16,20,20,18,26,26,22,30,24,24,28,2,28,26,28
50,18,22,20,20,18,26,26,22,30,24,24,28,2,28,26,28
50,16,16,18,20,16,28,26,22,30,24,24,28,2,28,26,28
50,16,16,18,20,16,28,26,22,30,24,24,28,2,28,26,28
50,22,30,24,26,22,26,26,22,4,26,24,28,2,28,26,28
50,22,30,24,26,22,28,26,22,4,26,24,28,2,28,26,28
50,16,26,18,22,18,26,26,22,30,26,24,28,2,28,26,28
50,20,30,22,24,22,26,26,22,30,26,24,28,2,28,26,28
50,20,30,22,26,22,26,28,22,30,26,26,28,2,28,26,28
50,18,16,18,18,16,26,28,22,4,24,24,30,2,28,26,28
50,16,2,18,16,2,26,26,22,30,24,24,30,2,28,26,28
50,16,18,18,16,16,26,26,22,30,24,24,30,2,28,26,28
50,16,18,18,16,16,26,28,22,30,24,24,30,2,28,26,28
46,22,28,24,26,26,24,28,16,22,28,26,4,16,28,26,28
18,22,30,20,26,18,26,6,18,18,10,22,20,16,28,26,28
18,24,10,22,4,20,26,4,16,18,10,22,22,16,28,26,28
2,16,18,18,16,16,28,28,22,24,26,22,22,16,28,26,28
2,18,22,20,20,18,28,26,24,24,24,24,22,16,28,26,28
2,20,28,24,24,22,28,26,22,24,30,24,24,16,28,26,28
18,16,24,18,20,18,4,26,18,18,30,20,26,16,28,26,28
50,18,22,18,18,16,28,26,22,4,24,24,26,16,28,26,28
50,18,22,18,18,16,28,26,22,4,24,24,26,16,28,26,28
50,2,20,16,18,16,28,26,22,28,24,24,26,16,28,26,28
50,16,16,18,18,16,28,26,22,30,24,24,26,16,28,26,28
50,16,20,18,18,16,28,26,22,30,24,24,26,16,28,26,28
50,16,22,18,18,18,28,26,22,30,24,24,26,16,28,26,28
50,16,22,18,20,18,28,26,22,30,24,24,26,16,28,26,28
2,18,28,18,24,20,24,26,28,22,26,24,26,16,28,26,28
50,18,18,20,20,18,26,26,22,4,24,24,28,16,28,26,28
50,18,22,20,20,18,26,26,22,4,24,24,28,16,28,26,28
50,2,18,16,16,2,26,26,22,28,24,24,28,16,28,26,28
50,16,22,16,20,16,26,26,22,28,24,24,28,16,28,26,28
50,16,2,18,16,16,26,26,22,30,24,24,28,16,28,26,28
50,16,2,18,16,16,26,26,22,30,24,24,28,16,28,26,28
50,16,20,18,16,16,26,26,22,30,24,24,28,16,28,26,28
50,16,16,18,18,16,26,26,22,30,24,24,28,16,28,26,28
50,16,16,18,18,16,26,26,22,30,24,24,28,16,28,26,28
50,16,16,18,18,16,26,26,22,30,24,24,28,16,28,26,28
50,16,20,18,18,16,26,26,22,30,24,24,28,16,28,26,28
50,16,22,18,18,16,26,26,22,30,24,24,28,16,28,26,28
50,16,22,18,18,16,26,26,22,30,24,24,28,16,28,26,28
50,16,16,18,20,16,26,26,22,30,24,24,28,16,28,26,28
50,16,22,18,20,16,26,26,22,30,24,24,28,16,28,26,28
50,16,22,18,20,16,26,26,22,30,24,24,28,16,28,26,28
50,18,28,20,24,18,26,26,22,30,26,24,28,16,28,26,28
50,16,2,18,16,16,26,26,22,28,24,24,30,16,28,26,28
50,2,20,16,18,16,26,26,22,28,24,24,30,16,28,26,28
50,16,20,16,18,16,26,28,22,28,24,24,30,16,28,26,28
50,16,22,18,18,16,26,28,22,30,24,24,30,16,28,26,28
46,20,24,22,22,22,24,28,16,20,28,26,30,16,28,26,28
46,22,4,28,28,22,26,26,20,30,24,24,4,18,28,26,28
46,22,26,24,24,24,24,26,16,22,26,26,4,18,28,26,28
46,22,24,24,22,24,24,26,16,22,28,26,4,18,28,26,28
22,26,8,26,24,20,24,24,20,24,8,30,6,18,28,26,28
18,24,28,20,6,18,24,4,18,20,10,22,22,18,28,26,28
2,20,30,24,24,22,24,30,22,24,4,24,22,18,28,26,28
10,28,8,26,24,20,28,28,16,22,4,22,24,18,28,26,28
46,20,28,24,26,24,30,28,16,22,26,22,24,18,28,26,28
2,22,30,26,26,24,26,30,22,24,4,24,24,18,28,26,28
2,20,28,24,24,22,26,28,24,24,4,24,24,18,28,26,28
2,18,24,22,20,20,26,28,22,22,30,24,24,18,28,26,28
2,20,28,24,24,22,26,26,24,24,30,24,24,18,28,26,28
2,20,30,24,26,22,28,26,24,24,30,24,24,18,28,26,28
2,20,28,24,24,24,28,26,24,22,30,26,24,18,28,26,28
46,20,22,22,22,22,30,26,16,20,28,22,26,18,28,26,28
2,22,28,26,24,24,28,24,24,24,30,26,26,18,28,26,28
8,24,6,20,24,18,24,30,20,22,4,24,28,18,28,26,28
46,20,28,24,24,20,26,26,18,30,22,24,28,18,28,26,28
46,22,6,28,28,24,28,26,18,30,22,24,28,18,28,26,28
46,20,30,26,24,20,26,26,20,4,24,24,28,18,28,26,28
46,22,4,28,28,22,26,26,20,4,24,24,28,18,28,26,28
46,20,30,24,26,20,26,26,20,30,24,24,28,18,28,26,28
46,18,22,22,22,20,28,28,16,22,28,24,28,18,28,26,28
46,20,30,24,24,20,26,24,18,28,22,24,30,18,28,26,28
22,20,30,22,28,22,28,26,18,24,24,26,30,18,28,26,28
12,22,30,26,26,26,26,30,24,18,22,22,4,20,28,26,28
12,20,24,24,20,22,26,26,22,18,24,24,4,20,28,26,28
12,20,30,24,26,24,26,28,24,16,24,22,6,20,28,26,28
12,20,26,24,22,22,26,28,22,18,24,24,6,20,28,26,28
12,20,30,24,26,24,26,22,24,18,28,24,6,20,28,26,28
32,26,28,26,4,26,26,28,24,18,26,30,6,20,28,26,28
2,20,4,24,28,26,26,28,22,22,30,26,24,20,28,26,28
2,26,4,30,28,30,26,26,22,22,26,22,26,20,28,26,28
12,20,28,24,24,24,26,26,24,18,24,24,30,20,28,26,28
12,24,30,22,22,20,28,20,22,16,30,24,30,20,28,26,28
12,26,4,30,28,30,26,22,24,18,26,24,4,22,28,26,28
38,24,6,28,28,30,22,28,18,26,26,24,4,22,28,26,28
34,28,8,28,24,24,26,26,18,22,28,20,28,26,28,26,28
20,22,30,28,26,30,26,4,20,20,22,24,30,28,28,26,28
8,26,14,22,28,18,26,28,22,28,4,24,4,2,30,26,28
50,18,24,20,20,18,24,28,22,4,26,26,4,2,30,26,28
50,18,26,20,22,18,24,28,22,30,26,26,4,2,30,26,28
50,20,4,20,26,22,24,28,22,30,28,26,4,2,30,26,28
8,26,4,22,22,16,26,28,22,26,4,24,28,2,30,26,28
8,26,6,22,24,18,24,30,24,28,4,26,28,2,30,26,28
50,22,6,26,28,20,26,26,16,4,8,22,30,2,30,26,28
8,22,4,18,22,16,26,28,22,24,4,24,30,2,30,26,28
50,2,2,16,18,2,26,28,22,28,24,24,30,2,30,26,28
50,16,16,16,18,16,26,28,22,30,24,24,30,2,30,26,28
50,16,2,18,18,16,26,28,22,30,24,24,30,2,30,26,28
50,16,16,18,18,16,26,28,22,30,24,24,30,2,30,26,28
8,22,4,20,22,16,24,30,22,26,4,26,30,2,30,26,28
50,16,16,18,18,16,26,28,22,30,24,26,30,2,30,26,28
50,18,24,20,20,18,26,28,22,4,26,26,30,2,30,26,28
50,18,26,20,22,18,24,26,22,30,26,26,30,2,30,26,28
50,20,26,20,22,20,26,28,22,30,26,26,30,2,30,26,28
18,22,6,20,28,18,28,28,16,20,8,20,22,16,30,26,28
18,24,30,22,26,18,28,30,16,18,10,20,22,16,30,26,28
50,24,6,28,30,22,26,28,18,6,8,26,28,16,30,26,28
50,16,22,18,20,16,26,28,22,30,24,24,30,16,30,26,28
50,18,4,20,28,22,24,28,22,30,26,26,30,16,30,26,28
4,22,26,24,24,22,20,28,18,24,26,24,4,18,30,26,28
22,26,12,26,28,20,24,22,20,22,8,30,6,18,30,26,28
32,20,24,20,26,20,26,30,22,18,26,30,6,18,30,26,28
32,24,30,26,6,26,26,4,22,18,24,30,8,18,30,26,28
10,24,8,24,26,20,28,28,18,20,4,22,22,18,30,26,28
46,20,28,24,24,20,28,28,18,30,22,22,24,18,30,26,28
2,20,30,24,24,24,28,26,22,24,30,24,24,18,30,26,28
32,22,22,22,26,20,26,28,22,20,28,30,30,18,30,26,28
8,20,24,22,20,22,26,26,18,24,26,26,6,20,30,26,28
46,20,28,24,24,20,28,28,18,28,24,22,24,20,30,26,28
30,30,12,30,28,24,30,26,20,22,10,20,20,22,30,26,28
2,18,24,22,22,22,24,30,24,24,28,26,26,22,30,26,28
12,20,28,24,24,22,26,24,24,20,26,26,30,22,30,26,28
6,30,12,28,28,24,28,22,20,26,4,22,26,24,30,26,28
24,20,26,22,22,24,26,26,26,20,24,22,28,24,30,26,28
2,18,22,22,20,22,26,28,20,20,26,24,28,24,30,26,28
42,20,24,24,22,24,26,26,22,20,26,24,28,24,30,26,28
2,18,24,22,22,22,24,28,24,20,26,24,28,24,30,26,28
42,20,26,24,24,26,26,28,22,22,26,24,28,24,30,26,28
14,20,24,24,20,24,28,28,20,18,24,24,26,26,30,26,28
14,18,24,20,20,22,26,28,20,16,26,24,26,26,30,26,28
42,22,30,26,28,30,26,26,22,20,26,24,28,26,30,26,28
2,18,24,22,20,24,28,24,22,20,26,26,28,26,30,26,28
44,22,26,26,24,30,26,24,20,22,26,22,28,30,30,26,28
44,24,26,30,24,4,26,28,22,22,26,22,28,4,4,28,28
36,18,24,20,20,18,28,24,24,22,26,26,4,16,4,28,28
8,26,4,22,22,18,28,24,20,26,4,24,30,16,4,28,28
50,22,24,20,30,20,30,20,20,18,6,24,30,16,4,28,28
36,16,24,18,20,18,28,26,26,24,26,28,30,16,4,28,28
36,16,26,18,22,18,28,26,26,24,26,28,30,16,4,28,28
16,18,22,20,24,20,26,28,22,22,24,28,26,18,4,28,28
18,20,22,24,24,22,28,28,20,24,26,24,28,18,4,28,28
32,22,30,24,6,26,26,30,20,18,28,4,4,20,4,28,28
8,18,28,22,24,22,26,26,18,22,24,26,4,20,4,28,28
8,18,28,22,24,24,26,26,18,22,24,26,4,20,4,28,28
8,18,28,22,24,22,26,26,18,24,26,26,4,20,4,28,28
8,20,4,24,28,28,26,26,18,22,24,26,4,22,4,28,28
8,22,30,26,26,28,28,26,18,22,24,26,30,22,4,28,28
42,26,30,4,28,6,26,24,22,22,26,24,28,26,4,28,28
12,22,28,26,26,26,26,28,24,18,26,26,30,26,4,28,28
48,18,24,22,30,28,28,24,20,2,26,28,30,26,4,28,28
48,20,26,24,4,4,26,22,20,18,28,28,30,30,4,28,28
4,24,30,28,28,28,22,26,18,22,26,24,6,20,6,28,28
8,18,26,20,22,22,24,28,18,22,24,26,6,20,6,28,28
8,18,30,22,24,22,24,28,18,24,24,26,6,20,6,28,28
48,22,26,28,4,6,28,30,20,16,24,28,30,20,6,28,28
48,22,28,26,6,6,28,28,20,16,26,28,30,20,6,28,28
48,22,28,26,8,6,28,28,20,16,26,28,30,20,6,28,28
22,20,4,24,26,28,26,28,18,24,22,24,4,22,6,28,28
38,24,4,28,28,24,24,26,26,28,26,24,28,22,6,28,28
46,20,6,24,28,24,28,28,16,24,26,26,28,22,6,28,28
2,20,28,24,24,28,28,28,20,18,24,26,26,24,6,28,28
22,20,4,24,26,28,28,28,18,22,22,26,4,24,8,28,28
48,22,24,28,30,4,28,28,20,16,26,28,30,24,8,28,28
48,22,24,26,30,30,28,4,20,18,24,28,30,22,10,28,28
46,24,4,30,28,28,28,26,18,26,26,26,28,24,10,28,28
2,30,8,28,26,26,4,26,20,24,4,18,24,26,20,28,28
50,22,28,26,4,26,4,22,20,20,28,18,24,18,22,28,28
20,20,24,24,24,22,24,26,16,20,24,20,30,20,22,28,28
40,24,6,30,28,8,28,28,20,20,24,26,28,4,24,28,28
36,20,4,22,28,22,28,30,28,24,26,20,22,16,24,28,28
36,16,24,18,20,18,28,28,26,24,26,20,24,16,24,28,28
36,16,26,18,22,18,28,28,28,24,28,20,24,16,24,28,28
46,22,28,26,26,26,30,28,18,22,28,22,24,18,24,28,28
46,22,30,24,28,26,26,28,2,22,26,24,28,18,24,28,28
50,20,30,24,26,20,28,24,16,30,8,22,30,18,24,28,28
34,18,26,20,22,20,28,28,26,16,26,20,24,20,24,28,28
32,22,6,26,28,26,28,20,26,20,22,26,6,24,24,28,28
32,24,4,28,26,26,28,24,28,20,26,26,26,24,24,28,28
20,22,4,28,28,30,24,24,18,20,24,22,4,28,24,28,28
20,20,30,24,26,26,24,24,18,20,24,22,30,28,24,28,28
36,18,26,20,22,18,28,28,22,26,22,22,22,0,26,28,28
36,18,26,20,22,18,30,28,22,28,22,22,22,0,26,28,28
36,16,24,18,20,16,30,30,22,30,22,22,22,0,26,28,28
36,20,30,22,24,20,30,28,22,30,24,24,22,0,26,28,28
50,18,28,20,24,18,30,24,22,4,26,22,24,2,26,28,28
50,18,28,20,24,18,30,24,22,4,26,22,24,2,26,28,28
50,20,30,22,26,20,30,24,24,4,26,22,24,2,26,28,28
50,22,30,24,26,20,28,24,24,6,26,22,24,2,26,28,28
50,20,4,22,28,22,28,26,24,4,26,22,26,2,26,28,28
50,16,26,18,22,16,28,24,22,4,26,24,26,2,26,28,28
40,20,4,24,28,4,26,26,20,20,26,24,28,6,26,28,28
46,20,28,24,24,24,26,26,18,22,24,22,4,16,26,28,28
36,16,28,18,24,18,28,28,26,24,26,20,24,16,26,28,28
36,20,6,22,28,22,28,28,28,24,26,20,24,16,26,28,28
50,20,6,22,28,22,30,24,24,4,26,22,24,16,26,28,28
50,22,6,26,30,22,28,24,24,6,26,22,24,16,26,28,28
16,18,22,22,24,20,28,28,20,20,26,24,28,18,26,28,28
18,20,22,24,22,22,28,30,20,22,26,24,28,18,26,28,28
16,20,22,24,24,22,26,30,20,22,26,26,28,18,26,28,28
18,20,20,24,22,20,28,30,20,22,26,24,30,18,26,28,28
46,22,6,26,28,24,26,24,18,30,22,26,4,20,26,28,28
6,20,28,24,24,28,30,28,22,24,26,24,24,20,26,28,28
46,26,30,28,28,30,28,28,16,22,26,24,26,20,26,28,28
32,24,4,28,26,26,28,22,28,22,26,24,22,22,26,28,28
14,20,22,24,28,24,26,22,22,16,24,20,24,22,26,28,28
14,20,28,24,4,26,28,20,20,16,26,20,24,22,26,28,28
34,22,26,24,22,22,30,30,24,18,26,20,24,22,26,28,28
46,20,30,24,24,22,26,26,18,30,22,26,30,22,26,28,28
32,20,4,24,28,24,28,24,26,20,22,26,6,24,26,28,28
14,20,30,24,24,28,26,24,22,18,24,24,28,26,26,28,28
42,26,30,30,28,4,26,28,22,24,28,24,28,26,26,28,28
20,22,4,28,28,30,24,24,20,20,24,22,30,28,26,28,28
40,20,4,24,28,4,30,28,20,20,24,26,28,30,26,28,28
8,18,24,20,20,16,20,24,24,4,26,26,10,0,28,28,28
36,18,30,20,26,20,28,28,22,26,22,22,24,0,28,28,28
36,18,30,20,26,18,28,28,22,28,22,22,24,0,28,28,28
36,16,26,18,22,18,28,26,22,26,22,24,24,0,28,28,28
36,18,28,20,24,16,28,26,22,28,22,24,24,0,28,28,28
36,20,28,20,24,20,28,28,22,26,22,22,26,0,28,28,28
36,16,2,16,2,2,28,26,20,26,22,24,26,0,28,28,28
36,16,2,16,16,2,28,26,20,26,22,24,26,0,28,28,28
36,16,2,16,16,2,28,26,20,26,22,24,26,0,28,28,28
36,16,28,18,24,18,26,26,22,26,22,24,26,0,28,28,28
36,18,30,20,26,18,28,26,22,28,22,24,26,0,28,28,28
36,20,28,22,24,20,28,26,22,28,22,24,26,0,28,28,28
36,18,24,20,20,18,28,28,22,26,24,24,26,0,28,28,28
50,16,20,18,24,16,26,26,18,10,4,24,28,0,28,28,28
50,18,20,20,24,16,26,26,18,10,4,24,28,0,28,28,28
50,18,28,20,24,16,26,26,18,10,4,24,28,0,28,28,28
50,18,20,20,24,16,26,26,20,10,4,24,28,0,28,28,28
50,18,28,20,24,16,26,26,20,10,4,24,28,0,28,28,28
50,18,28,20,24,16,26,26,20,10,4,24,28,0,28,28,28
50,18,30,20,24,16,26,26,20,10,4,24,28,0,28,28,28
50,18,30,20,24,16,26,26,20,10,4,24,28,0,28,28,28
